model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-59_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,59,0.2209257678757976,0.9129115280877982,2021-10-30 15:33:16.193005,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-59_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,59,0.286211905002387,0.886612223307292,2021-10-30 15:33:16.193071,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-60_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,60,0.2177775696865172,0.9141911068870902,2021-10-30 15:51:52.414740,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-60_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,60,0.2365343146931587,0.9002327609592016,2021-10-30 15:51:52.414779,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-61_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,61,0.23185782056229765,0.9083837512788322,2021-10-30 16:10:28.168979,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-61_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,61,0.23543559217359872,0.901550550672743,2021-10-30 16:10:28.169046,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-62_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,62,0.22028891282319646,0.9130383678617924,2021-10-30 16:29:05.372363,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-62_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,62,0.2575387803346126,0.8903674994574652,2021-10-30 16:29:05.372409,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-63_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,63,0.21080154462473555,0.919678045363654,2021-10-30 16:47:40.730916,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-63_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,63,0.28416406550806844,0.8790519612630205,2021-10-30 16:47:40.730943,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-64_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,64,0.20712713524948673,0.9194591326032365,2021-10-30 17:06:16.517945,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-64_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,64,0.2473012637709164,0.8918196072048613,2021-10-30 17:06:16.517985,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-65_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,65,0.22993175490077453,0.9072885044642853,2021-10-30 17:24:52.341127,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-65_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,65,0.20524699574129449,0.9146150987413196,2021-10-30 17:24:52.341153,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-66_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,66,0.22215458824981138,0.9107343720935631,2021-10-30 17:43:29.444273,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-66_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,66,0.3013586440104215,0.8834219021267362,2021-10-30 17:43:29.444298,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-67_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,67,0.21168792283777813,0.9173419276646209,2021-10-30 18:02:06.288919,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-67_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,67,0.2841044133865378,0.8820005560980902,2021-10-30 18:02:06.288945,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-68_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,68,0.2110027700135972,0.9183767060779402,2021-10-30 18:20:43.230161,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-68_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,68,0.25664282421219264,0.891938666449653,2021-10-30 18:20:43.230188,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-69_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,69,0.20095626783385384,0.9228006446475076,2021-10-30 18:39:20.646308,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-69_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,69,0.26266542716572683,0.8937643636067708,2021-10-30 18:39:20.646333,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-70_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,70,0.19657101905987864,0.9263578665597101,2021-10-30 18:57:58.353871,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-70_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,70,0.3317158811389365,0.8732165662977432,2021-10-30 18:57:58.353912,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-71_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,71,0.1898961748331896,0.9276752057756685,2021-10-30 19:16:35.871822,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-71_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,71,0.24011725567850387,0.8875938585069444,2021-10-30 19:16:35.871847,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-72_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,72,0.1908310432943316,0.9272002301897327,2021-10-30 19:35:11.542168,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-72_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,72,0.6551852584531944,0.8512572564019096,2021-10-30 19:35:11.542192,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-73_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,73,0.22212028021209074,0.916852791922433,2021-10-30 19:53:48.939848,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-73_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,73,0.19755863512141836,0.9189232584635416,2021-10-30 19:53:48.939874,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-74_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,74,0.19036941244793568,0.9289994332449778,2021-10-30 20:12:26.138467,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-74_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,74,0.3017626337422472,0.8877357584635419,2021-10-30 20:12:26.138492,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-75_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,75,0.20943032306025824,0.9177903384254088,2021-10-30 20:31:01.797983,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-75_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,75,0.381276741080607,0.8695650634765626,2021-10-30 20:31:01.798008,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-76_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,76,0.20580690021521322,0.9204282691592258,2021-10-30 20:49:38.900444,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-76_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,76,0.20132873959373682,0.9135194769965278,2021-10-30 20:49:38.900468,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-77_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,77,0.19320159526819008,0.9247547345842623,2021-10-30 21:08:15.926773,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-77_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,77,0.19359120706406732,0.9162363009982638,2021-10-30 21:08:15.926797,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-78_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,78,0.1962321274877814,0.9239705752418157,2021-10-30 21:26:53.686649,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-78_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,78,0.27551944056111904,0.8880456678602431,2021-10-30 21:26:53.686702,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-79_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,79,0.19086301386262114,0.9263195975167404,2021-10-30 21:45:31.860414,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-79_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,79,0.21974837248886211,0.9038976915147571,2021-10-30 21:45:31.860460,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-80_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,80,0.18114351622851765,0.9318723406110488,2021-10-30 22:04:09.322946,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-80_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,80,0.21972666561551807,0.9151301947699652,2021-10-30 22:04:09.322992,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-81_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,81,0.18131256034303944,0.9307847260974692,2021-10-31 06:53:47.079341,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-81_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,81,0.23189888724332883,0.9056225992838544,2021-10-31 06:53:47.079381,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-82_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,82,0.1754088935898229,0.9326041724795385,2021-10-31 07:12:08.680004,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-82_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,82,0.23365798172954882,0.9107199842664929,2021-10-31 07:12:08.680030,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-83_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,83,0.18797605691042485,0.9274857817150288,2021-10-31 07:30:30.247541,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-83_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,83,0.2579114145586371,0.9040630560980902,2021-10-31 07:30:30.247580,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-84_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,84,0.19323987874917553,0.9238952346075145,2021-10-31 07:48:53.571139,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-84_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,84,0.18499510983496698,0.9289714898003474,2021-10-31 07:48:53.571164,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-85_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,85,0.1987510981503874,0.9243049112955731,2021-10-31 08:07:15.417181,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-85_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,85,0.20223083321729468,0.9120402560763889,2021-10-31 08:07:15.417215,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-86_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,86,0.1781516884381528,0.9331525617327003,2021-10-31 08:25:39.020788,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-86_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,86,0.18441028403014773,0.9193560655381946,2021-10-31 08:25:39.020813,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-87_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,87,0.18231742522537908,0.9319225056966145,2021-10-31 08:44:03.319917,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-87_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,87,0.20508769950312045,0.920349826388889,2021-10-31 08:44:03.319957,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-88_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,88,0.1847687389809705,0.927526227678572,2021-10-31 09:02:25.092684,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-88_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,88,0.21129147815776783,0.9228746609157988,2021-10-31 09:02:25.092752,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-89_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,89,0.18160785745657493,0.9301486351376483,2021-10-31 09:20:47.204386,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-89_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,89,0.1708898792948781,0.9338996853298613,2021-10-31 09:20:47.204426,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-90_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,90,0.18672496362705715,0.9287407662527898,2021-10-31 09:39:09.415218,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-90_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,90,0.20740953927549224,0.9188890245225699,2021-10-31 09:39:09.415264,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-91_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,91,0.179525433945015,0.931064328148251,2021-10-31 09:57:31.958651,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-91_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,91,0.21906832245877012,0.9137115885416667,2021-10-31 09:57:31.958678,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-92_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,92,0.1762477445651755,0.932982700892858,2021-10-31 10:15:54.275006,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-92_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,92,0.18632869754219428,0.9234937472873265,2021-10-31 10:15:54.275046,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-93_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,93,0.20347093292456564,0.9206155569893975,2021-10-31 10:34:16.492498,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-93_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,93,0.21128277658459005,0.9146010877821181,2021-10-31 10:34:16.492523,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-94_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,94,0.18189953049766786,0.9282630324590776,2021-10-31 10:52:38.211104,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-94_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,94,0.21094473459654384,0.9152899441189236,2021-10-31 10:52:38.211128,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,95,0.17011278860459458,0.9347776402064731,2021-10-31 11:11:02.144144,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,95,0.21331738706988593,0.9177439643012152,2021-10-31 11:11:02.144199,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,96,0.17190765128346228,0.9343756597609757,2021-10-31 11:29:26.173387,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__random_4_operations.pth,random_4_operations,test,96,0.18849155625664732,0.9257687038845488,2021-10-31 11:29:26.173411,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
OCDC__Size-640x640_Epoch-97_Images-840_Batch-1__random_4_operations.pth,random_4_operations,train,97,0.19775098151904308,0.9213506992885034,2021-10-31 11:47:50.166088,[None, 'horizontal_flip', 'vertical_flip', 'rotation', 'transpose']
