model,augmentation,phase,epoch,loss,accuracy,date,transformations
OCDC__Size-640x640_Epoch-149_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,149,0.12608044091983983,0.9507096354166668,2021-11-29 15:31:21.781538,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-150_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,150,0.13249535138110374,0.9493196236746653,2021-11-29 15:50:01.117054,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-150_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,150,0.21327983456042907,0.9168191053602432,2021-11-29 15:50:01.117088,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-151_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,151,0.1496503102949646,0.942353966122581,2021-11-29 16:08:41.037547,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-151_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,151,0.20326675601342384,0.9136423882378469,2021-11-29 16:08:41.037582,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-152_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,152,0.14934433649652332,0.9454648960658497,2021-11-29 16:27:19.731662,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-152_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,152,0.18192385036931633,0.924919718424479,2021-11-29 16:27:19.731715,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-153_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,153,0.14624283592898532,0.9434756440662202,2021-11-29 16:45:58.840389,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-153_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,153,0.12946942513743934,0.9482746853298613,2021-11-29 16:45:58.840423,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-154_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,154,0.14317944779263814,0.9456872151692708,2021-11-29 17:04:38.514607,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-154_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,154,0.1537819382851012,0.9399664171006945,2021-11-29 17:04:38.514661,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-155_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,155,0.1344262452943353,0.9483432210286458,2021-11-29 17:23:18.156381,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-155_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,155,0.1468483367991414,0.9425879177517362,2021-11-29 17:23:18.156414,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-156_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,156,0.14737020634472303,0.9433570963541672,2021-11-29 17:41:57.761094,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-156_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,156,0.13541397772625915,0.9453138427734374,2021-11-29 17:41:57.761125,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-157_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,157,0.1445069911639924,0.9442317533947168,2021-11-29 18:00:37.207846,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-157_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,157,0.10704487371306944,0.9620443250868055,2021-11-29 18:00:37.207919,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-158_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,158,0.1388658373399743,0.9456511492047986,2021-11-29 18:19:17.173971,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-158_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,158,0.13310256847374452,0.9480713297526042,2021-11-29 18:19:17.174005,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-159_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,159,0.13289525757558987,0.9504266619001124,2021-11-29 18:37:54.798236,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-159_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,159,0.15014597831177526,0.9438975830078125,2021-11-29 18:37:54.798283,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,160,0.12966610404691892,0.9491788475399917,2021-11-29 18:56:32.598245,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,160,0.18422093849658266,0.9378589002821184,2021-11-29 18:56:32.598306,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,161,0.14256604648042065,0.9459383021763381,2021-11-29 19:15:11.708159,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,161,0.12332299118505842,0.9489708523220489,2021-11-29 19:15:11.708191,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,162,0.14728271018421288,0.947372526622954,2021-11-29 19:33:49.604010,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,162,0.13538863825766992,0.9470205891927082,2021-11-29 19:33:49.604064,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,163,0.15282300145897482,0.941310831705729,2021-11-29 19:52:27.849283,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,163,0.16452376851197592,0.9311077609592014,2021-11-29 19:52:27.849316,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,164,0.13994923917981353,0.9467133818126852,2021-11-29 20:11:05.657966,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,164,0.12889128425061547,0.946167249891493,2021-11-29 20:11:05.658042,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,165,0.12449810318004373,0.9531556076776416,2021-11-29 20:29:44.796108,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-165_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,165,0.12723614910355535,0.9474429524739586,2021-11-29 20:29:44.796167,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,166,0.13597234119993767,0.9472606317429323,2021-11-29 20:48:22.290821,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-166_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,166,0.15559679855521405,0.9372395426432288,2021-11-29 20:48:22.290868,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,167,0.1352448237499976,0.9464028233119423,2021-11-29 21:07:01.597728,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-167_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,167,0.11572479035870249,0.951802720811632,2021-11-29 21:07:01.597792,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,168,0.1388629501762071,0.9448625081380213,2021-11-29 21:25:41.012995,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-168_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,168,0.1270349889692928,0.9526729871961805,2021-11-29 21:25:41.013044,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,169,0.12258753934362349,0.953474655877976,2021-11-29 21:44:20.555682,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-169_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,169,0.13815945331330617,0.9476412082248266,2021-11-29 21:44:20.555715,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,170,0.13774268832023068,0.9467363135928201,2021-11-29 22:02:59.632189,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-170_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,170,0.11846631277165014,0.9534001871744794,2021-11-29 22:02:59.632238,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,171,0.14292792368824372,0.9477316865466885,2021-11-29 22:21:37.396862,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-171_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,171,0.139389310199638,0.949787326388889,2021-11-29 22:21:37.396904,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,172,0.14409493218422756,0.9454014805385045,2021-11-29 22:40:15.177958,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-172_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,172,0.13087955596986123,0.9454310574001736,2021-11-29 22:40:15.178012,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,173,0.13846218882972608,0.9465442563011532,2021-11-29 22:58:54.282229,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-173_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,173,0.17262674868171518,0.9361029730902776,2021-11-29 22:58:54.282262,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,174,0.14101419278771832,0.9442701532273067,2021-11-29 23:17:33.239871,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-174_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,174,0.13300021828068162,0.9445608723958334,2021-11-29 23:17:33.239919,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,175,0.13940772684935446,0.9482276175362717,2021-11-29 23:36:12.644113,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-175_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,175,0.10485213523594818,0.9593917643229166,2021-11-29 23:36:12.644146,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,176,0.1294651707564342,0.9496998726981025,2021-11-29 23:54:51.831945,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-176_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,176,0.10968419628010856,0.9559542643229166,2021-11-29 23:54:51.831992,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,177,0.12675818878224596,0.9505965924944207,2021-11-30 00:13:32.272334,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-177_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,177,0.11179907672679595,0.9540834282769093,2021-11-30 00:13:32.272388,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,178,0.11661721725325887,0.95608256312779,2021-11-30 00:32:09.952723,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-178_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,178,0.12912900979669453,0.9491875678168404,2021-11-30 00:32:09.952778,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,train,179,0.11917104692287726,0.9547608933221726,2021-11-30 00:50:47.904928,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
OCDC__Size-640x640_Epoch-179_Images-840_Batch-1__random_6_operations_geo+distortion.pth,random_6_operations,test,179,0.10743718969267017,0.9563447808159724,2021-11-30 00:50:47.904977,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'grid_distortion' 'optical_distortion']
