model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-66_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,66,0.25064187442471314,0.8973396881913706,2022-03-01 12:08:32.288887,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-66_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,66,0.37054394701459603,0.8463888136411032,2022-03-01 12:08:32.288939,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-67_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,67,0.25082920524890895,0.8958410332129351,2022-03-01 15:21:28.716489,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-67_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,67,0.385190420532676,0.8366359879081481,2022-03-01 15:21:28.716541,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,68,0.25078845834355074,0.8965636719450732,2022-03-01 18:34:13.886585,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,68,0.3726048663476159,0.8400940685106212,2022-03-01 18:34:13.886639,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-69_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,69,0.2528506592194523,0.8958298357945554,2022-03-01 21:47:02.821250,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-69_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,69,0.38068579122963675,0.8385921323844788,2022-03-01 21:47:02.821307,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-70_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,70,0.245627855223095,0.8985856427327511,2022-03-02 01:00:30.144075,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-70_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,70,0.3666309116971886,0.8442379450867227,2022-03-02 01:00:30.144127,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-71_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,71,0.24611562391043848,0.8979258470003815,2022-03-02 04:14:31.855833,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-71_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,71,0.38717105383214706,0.8390937239568821,2022-03-02 04:14:31.855886,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,72,0.24168321322934838,0.9002789643859525,2022-03-02 07:28:27.250485,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,72,0.38021260359133513,0.8410816372252309,2022-03-02 07:28:27.250540,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-73_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,73,0.24639375466917754,0.8982673303056243,2022-03-02 10:42:20.783744,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-73_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,73,0.3871006650904838,0.839306060920415,2022-03-02 10:42:20.783799,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-74_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,74,0.2433158045511446,0.9004146822820136,2022-03-02 13:55:09.753736,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-74_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,74,0.37933414366783785,0.8399847342642917,2022-03-02 13:55:09.753791,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-75_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,75,0.2381871924127495,0.9010631305263034,2022-03-02 17:07:57.670498,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-75_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,75,0.3830621825015479,0.8395441669514336,2022-03-02 17:07:57.670552,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,76,0.24317627565201735,0.8999902279517842,2022-03-02 20:21:13.393333,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-76_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,76,0.37530035502178594,0.8434699857950579,2022-03-02 20:21:13.393386,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-77_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,77,0.23503900362078223,0.9026796048156829,2022-03-02 23:34:15.457781,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-77_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,77,0.37653038193663146,0.8429284681589626,2022-03-02 23:34:15.457836,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-78_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,78,0.2392141635175968,0.9021759025904035,2022-03-03 02:47:05.082473,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-78_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,78,0.3810358235169401,0.843297979707725,2022-03-03 02:47:05.082528,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-79_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,79,0.24097446090159985,0.9005606025818074,2022-03-03 05:59:54.587790,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-79_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,79,0.390905331838955,0.8371562422633413,2022-03-03 05:59:54.587843,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,80,0.23976904535747412,0.9006047370872338,2022-03-03 09:12:50.396333,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-80_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,80,0.37680647906410214,0.8412688398542117,2022-03-03 09:12:50.396389,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-81_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,81,0.2349821016192102,0.9036185739805062,2022-03-03 12:25:24.014153,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-81_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,81,0.40929117771116,0.8306197821138908,2022-03-03 12:25:24.014207,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-82_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,82,0.2345805615632472,0.904979485997855,2022-03-03 15:38:22.470114,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-82_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,82,0.3825177638827873,0.8425740894061382,2022-03-03 15:38:22.470168,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-83_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,83,0.23378643394580179,0.9035874248834016,2022-03-03 18:52:35.866093,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-83_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,83,0.3873992949589934,0.840650367523994,2022-03-03 18:52:35.866147,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-84_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,84,0.23230616058021583,0.9036789638954517,2022-03-03 22:07:20.563641,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-84_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,84,0.41514210107149563,0.8316435665649052,2022-03-03 22:07:20.563698,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-85_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,85,0.2352876164952101,0.9029034089528898,2022-03-04 01:20:59.240247,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-85_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,85,0.37957611757471305,0.8410751329833625,2022-03-04 01:20:59.240301,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-86_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,86,0.23419027837576165,0.9038240007109938,2022-03-04 04:33:37.056262,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-86_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,86,0.3853687574832142,0.844760224049284,2022-03-04 04:33:37.056317,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-87_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,87,0.23944549988280323,0.9017766401158148,2022-03-04 07:46:17.224687,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-87_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,87,0.37009895965062073,0.8470755968559964,2022-03-04 07:46:17.224741,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-88_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,88,0.22956328373452475,0.9054099401963521,2022-03-04 10:58:58.584410,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-88_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,88,0.37365926308070013,0.8464029406713787,2022-03-04 10:58:58.584466,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-89_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,89,0.2285536432150271,0.9066751585483427,2022-03-04 14:11:54.576335,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-89_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,89,0.386167764266102,0.8452731454683656,2022-03-04 14:11:54.576391,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-90_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,90,0.22533624366929728,0.9074011128281245,2022-03-04 17:25:43.329312,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-90_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,90,0.374258667820035,0.8457436988726705,2022-03-04 17:25:43.329367,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-91_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,91,0.22905699388356043,0.9062653544074012,2022-03-04 20:39:39.154322,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-91_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,91,0.385947672043019,0.8455022911407195,2022-03-04 20:39:39.154375,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-92_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,92,0.23066799486913786,0.9041033382274364,2022-03-04 23:53:38.213726,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-92_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,92,0.3897994478647068,0.842848957098375,2022-03-04 23:53:38.213779,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-93_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,93,0.2259454564329785,0.906679762826814,2022-03-05 03:07:22.666375,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-93_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,93,0.38222219075458286,0.845205513448275,2022-03-05 03:07:22.666429,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-94_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,94,0.22802213012094144,0.9066505313518373,2022-03-05 06:20:23.788033,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-94_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,94,0.37561348770200353,0.8446210851416067,2022-03-05 06:20:23.788087,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-95_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,95,0.22431134518951065,0.9073283862497382,2022-03-05 09:33:23.352974,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-95_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,95,0.3772798855683528,0.842685779519605,2022-03-05 09:33:23.353030,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-96_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,96,0.22596589236320758,0.9083009891286498,2022-03-05 12:46:02.477355,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-96_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,96,0.3720651269839759,0.8499848181689029,2022-03-05 12:46:02.477408,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-97_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,97,0.220917690292665,0.9103208455101953,2022-03-05 15:58:40.573564,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-97_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,97,0.4096664748274815,0.8359634940843989,2022-03-05 15:58:40.573617,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-98_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,98,0.222072076475738,0.9084720837662191,2022-03-11 08:15:45.278873,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-98_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,98,0.3867675701569441,0.8454439534632342,2022-03-11 08:15:45.278932,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-99_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,99,0.21914339107501368,0.9106285461995102,2022-03-11 10:19:39.026087,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-99_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,99,0.3855994783045819,0.8471642834851305,2022-03-11 10:19:39.026145,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-100_Images-4181_Batch-1__random_distortion.pth,random_2_operations,train,100,0.22284338567146433,0.9086740203543584,2022-03-11 19:26:44.174804,[None 'grid_distortion' 'optical_distortion']
ORCA__Size-640x640_Epoch-100_Images-4181_Batch-1__random_distortion.pth,random_2_operations,test,100,0.3963601449427075,0.8446983427640699,2022-03-11 19:26:44.174877,[None 'grid_distortion' 'optical_distortion']
